STUDY_ID,EVENT_ID,STAT_ID,STAT_ARRIV,DEPTH_MARKER,ORDERED_DEPTH_CODE,SAMPLE_ID,PROFILE_DEPTH,SAMPLE_DEPTH_TOP,SAMPLE_DEPTH_BOTTOM,CONDTVY,DISS_OXYGEN,PCT_SAT,FLUORESCENCE,FLU_RAW,SAL,SIGMA_T,TEMP,TRANS,PH,LATITUDE,LONGITUDE,VAL_QUAL,Data Source
BWQM,WN198,F13,04-SEP-2019 11:28:39,B,B,WN1980AD,7.34,6.43,7.43,41.46,9.29,118.7,7.118,6.697,31.18,22.33,18.08,1.256,8.48394584655762,42.2685546,-70.7341156,-1.0,MWRA_MassBay_upcast_2017-202205
BWQM,WN198,F13,04-SEP-2019 11:28:39,D,C,WN1980AC,12.6,11.49,12.49,38.67,8.55,102.3,8.123,7.755,31.36,23.22,14.74,1.197,8.52944087982178,42.2683868,-70.7339935,-1.0,MWRA_MassBay_upcast_2017-202205
BWQM,WN198,F13,04-SEP-2019 11:28:39,C,D,WN1980AB,17.44,16.3,17.3,36.31,7.49,84.54,20.79,18.44,31.51,23.9,11.9,1.72,8.58358192443848,42.2682304,-70.7339019,-1.0,MWRA_MassBay_upcast_2017-202205
BWQM,WN198,F13,04-SEP-2019 11:28:39,E,E,WN1980AA,22.54,21.66,22.66,35.91,7.62,85.04,21.11,18.7,31.56,24.03,11.38,1.731,8.61124229431152,42.2681083,-70.7338714,-1.0,MWRA_MassBay_upcast_2017-202205
BWQM,WN198,F23,04-SEP-2019 12:14:49,A,A,WN1980BC,1.65,0.58,1.58,41.52,9.09,117.1,16.3,7.948,30.79,21.89,18.66,2.442,8.54140377044678,42.3390693,-70.9434738,-1.0,MWRA_MassBay_upcast_2017-202205
BWQM,WN198,F23,04-SEP-2019 12:14:49,B,B,WN1980BB,6.23,5.27,6.27,41.45,9.07,116.7,14.82,13.5,30.81,21.93,18.57,2.497,8.53775978088379,42.3391113,-70.9433364,-1.0,MWRA_MassBay_upcast_2017-202205
BWQM,WN198,F23,04-SEP-2019 12:14:49,C,C,WN1980BA,10.41,9.42,10.42,41.22,8.98,114.8,18.77,16.78,30.83,22.01,18.28,2.63,8.53458976745605,42.3391799,-70.9430999,-1.0,MWRA_MassBay_upcast_2017-202205
BWQM,WN198,F23,04-SEP-2019 12:14:49,D,D,WN1980B9,15.9,14.9,15.9,40.03,8.34,103.7,16.66,15.04,30.98,22.49,16.76,2.374,8.56081008911133,42.3392333,-70.942955,-1.0,MWRA_MassBay_upcast_2017-202205
BWQM,WN198,F23,04-SEP-2019 12:14:49,E,E,WN1980B8,20.65,19.83,20.83,38.92,7.85,94.92,17.86,16.04,31.12,22.91,15.33,2.581,8.59368133544922,42.3392677,-70.9428253,-1.0,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,F06,30-OCT-2019 07:30:17,A,A,WN199026,2.02,0.83,1.83,37.4,8.41,97.34,4.092,3.674,31.58,23.74,13.05,1.221,8.197,42.1711463,-70.5769424,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,F06,30-OCT-2019 07:30:17,B,B,WN199025,7.87,6.68,7.68,37.4,8.1,93.75,2.482,2.507,31.61,23.76,13.02,1.108,8.168,42.1711349,-70.5769195,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,F06,30-OCT-2019 07:30:17,C,C,WN199024,13.51,12.4,13.4,37.41,8.08,93.41,2.337,2.397,31.63,23.78,13.0,1.051,8.171,42.1710815,-70.5768966,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,F06,30-OCT-2019 07:30:17,D,D,WN199023,21.57,20.63,21.63,37.37,7.94,91.58,1.309,1.589,31.69,23.86,12.87,0.9062,8.167,42.1710205,-70.5768661,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,F06,30-OCT-2019 07:30:17,E,E,WN199022,27.64,26.54,27.54,37.21,7.62,87.49,0.784,1.153,31.78,23.98,12.59,0.8619,8.147,42.1709632,-70.5768585,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,F10,30-OCT-2019 08:03:02,A,A,WN199034,2.01,0.95,1.95,37.21,8.67,100.2,4.262,3.792,31.37,23.56,13.09,2.062,8.191,42.2423629,-70.6381759,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,F10,30-OCT-2019 08:03:02,C,B,WN199033,5.14,4.24,5.24,37.27,8.46,97.8,3.478,3.239,31.48,23.66,13.03,1.758,8.183,42.2423744,-70.6381454,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,F10,30-OCT-2019 08:03:02,B,C,WN199032,13.75,12.77,13.77,37.38,8.08,93.3,1.998,2.136,31.68,23.85,12.89,0.9918,8.168,42.242424,-70.6380767,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,F10,30-OCT-2019 08:03:02,D,D,WN199031,22.26,21.12,22.12,37.32,7.79,89.75,1.241,1.533,31.72,23.9,12.79,0.9618,8.151,42.2424736,-70.6380996,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,F10,30-OCT-2019 08:03:02,E,E,WN199030,30.56,29.77,30.77,37.16,7.39,84.65,0.8728,1.228,31.79,24.0,12.51,0.9873,8.12,42.2424774,-70.6379776,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,F15,30-OCT-2019 08:35:42,A,A,WN199042,2.26,1.32,2.32,37.34,8.45,97.46,5.084,4.354,31.65,23.82,12.89,1.231,8.189,42.3156814,-70.7285537,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,F15,30-OCT-2019 08:35:42,B,B,WN199041,7.58,6.8,7.8,37.35,8.4,97.0,4.374,3.869,31.66,23.83,12.9,1.159,8.189,42.3156814,-70.7285156,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,F15,30-OCT-2019 08:35:42,C,C,WN199040,17.25,16.49,17.49,37.4,8.26,95.38,2.345,2.403,31.7,23.86,12.9,0.9054,8.199,42.3156814,-70.7283859,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,F15,30-OCT-2019 08:35:42,D,D,WN19903F,26.91,25.93,26.93,37.29,7.84,90.22,1.646,1.86,31.76,23.94,12.71,0.9457,8.167,42.3156776,-70.7282791,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,F15,30-OCT-2019 08:35:42,E,E,WN19903E,35.28,34.52,35.52,36.94,7.21,81.93,0.8029,1.169,31.97,24.22,12.07,1.607,8.113,42.31567,-70.7281494,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,N07,30-OCT-2019 08:55:25,A,A,WN199050,2.04,1.19,2.19,37.62,8.57,99.3,1.838,1.816,31.77,23.88,13.07,0.8281,8.229,42.3571319,-70.7073822,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,N07,30-OCT-2019 08:55:25,B,B,WN19904F,12.75,11.67,12.67,37.6,8.55,98.96,1.905,2.064,31.8,23.92,13.01,0.7865,8.229,42.3571243,-70.7071609,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,N07,30-OCT-2019 08:55:25,C,C,WN19904E,24.31,23.31,24.31,37.58,8.55,98.84,1.45,1.703,31.83,23.95,12.95,0.7565,8.23,42.357109,-70.7070312,,MWRA_MassBay_upcast_2017-202205
BWQM,WN199,N07,30-OCT-2019 08:55:25,D,D,WN19904D,35.63,34.89,35.89,37.56,8.53,98.61,1.153,1.462,31.85,23.97,12.9,0.7508,8.225,42.3570632,-70.7068328,,MWRA_MassBay_upcast_2017-202205
