EVENT_ID,STAT_ID,PROF_DATE_TIME_LOCAL,LATITUDE,LONGITUDE,DEPTH (m),SAMPLE_DEPTH_CODE,CONDTVY (mS/cm),DISS_OXYGEN (mg/L),FLU_RAW (ug/L),PCT_SAT (PCT),pH (),SAL (PSU),SIGMA_T (),TEMP (C),TRANS (m-1),VAL_QUAL,Data Source,Air Irradiance,Water Irradiance,Station_D,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate
WN1830AA,N01,2018-04-10 14:37:13-0400,42.4192504882813,-70.8645858764648,12.8826131820679,C,30.5004367828369,10.8918876647949,4.93735551834106,104.090454101563,8.29399585723877,32.1139717102051,25.4460830688477,4.45142316818237,0.675352692604065,,ToRies_Labprocessed2018_sharedSeaGlass,1286.44250488281,69.3144378662109,N01-m,2171.179371499451,2046.8219673746048,4.451423168182373,22.882614135742188,8.117512283264512,400.0208205384864,401.6838120399603,1929.324424314746,95.86151611816898,21.63616417013713,49.33350739499869,0.8063068587505087,0.0,0.0,14.831679142002477,2.3130425477633683,1.451488678427352,404.97782622711134,Y
WN1830AA,N01,2018-04-10 14:37:13-0400,42.4192504882813,-70.8645858764648,12.8826131820679,C,30.5004367828369,10.8918876647949,4.93735551834106,104.090454101563,8.29399585723877,32.1139717102051,25.4460830688477,4.45142316818237,0.675352692604065,,ToRies_Labprocessed2018_sharedSeaGlass,1286.44250488281,69.3144378662109,N01-m,2175.7345656976863,2041.9852737305264,4.451423168182373,22.882614135742188,8.143252863681418,375.2647970470785,376.8248712638445,1920.4414554354587,101.2466549809123,20.297170395415726,51.95161575642364,0.8555412117325664,0.0,0.0,14.421973429932802,2.44298056480646,1.53302784458654,379.9150293304856,Y
WN1830AB,N01,2018-04-10 14:38:00-0400,42.41926956,-70.86463165,5.99491787,B,30.53164101,11.02040768,5.065065384,105.4378204,8.300710678,32.10701752,25.43557549,4.499470234,0.737237096,,MassBay_2017_to_2022,1295.411377,224.7713928,,,,,,,,,,,,,,,,,,,,
WN1830AC,N01,2018-04-10 14:38:00-0400,42.41929245,-70.86470795,1.561890721,A,30.65775681,11.38745975,3.85887599,109.4030533,8.305599213,32.08473969,25.39953804,4.675469875,0.804755032,,MassBay_2017_to_2022,1349.77478,727.9356079,,,,,,,,,,,,,,,,,,,,
WN1830AC,N01,2018-04-10 14:38:36-0400,42.4192924499512,-70.8647079467773,1.56189072132111,A,30.6577568054199,11.3874597549438,3.85887598991394,109.403053283691,8.30559921264648,32.0847396850586,25.3995380401611,4.67546987533569,0.804755032062531,,ToRies_Labprocessed2018_sharedSeaGlass,1349.77478027344,727.935607910156,N01-s,2168.951721705139,2017.063147275789,4.675469875335693,11.561890602111816,8.189955298926005,332.8939599171956,334.2737703218043,1887.5630485443448,111.63723466332397,17.862805507407952,57.147284515812295,0.9733198137136856,0.0,0.0,13.613427304013504,2.70002536715538,1.694428365020219,337.0587212134184,N
WN1830B8,F23,2018-04-10 15:05:00-0400,42.33884811,-70.94163513,26.1395607,E,30.104496,11.20349503,5.134663105,106.9601669,8.316663742,31.53751564,24.97706413,4.565753937,1.824872255,,MassBay_2017_to_2022,1101.078613,0.586214423,,,,,,,,,,,,,,,,,,,,
WN1830B9,F23,2018-04-10 15:06:00-0400,42.33880234,-70.94156647,20.08398819,20,30.01629639,11.39119148,5.870652199,108.7913666,8.32142067,31.38542557,24.85067368,4.621577263,1.843509674,,MassBay_2017_to_2022,1094.813232,0.605645955,,,,,,,,,,,,,,,,,,,,
WN1830BA,F23,2018-04-10 15:07:00-0400,42.33876419,-70.94152069,14.09249115,C,30.00952721,11.41871738,6.05334425,109.0519638,8.324526787,31.37997437,24.84624672,4.622195244,1.834214807,,MassBay_2017_to_2022,1088.032959,1.431455851,,,,,,,,,,,,,,,,,,,,
WN1830BC,F23,2018-04-10 15:08:00-0400,42.33873749,-70.94149017,1.849104881,A,29.68245697,12.30580521,6.890743732,117.7862091,8.354691505,30.7696991,24.33595848,4.878496647,1.838485122,,MassBay_2017_to_2022,1039.014893,578.9660645,,,,,,,,,,,,,,,,,,,,
WN1830BB,F23,2018-04-10 15:08:00-0400,42.33874893,-70.94151306,6.406893253,B,29.78134155,11.9914608,8.967372894,114.620163,8.342496872,30.98809433,24.52099609,4.763215542,1.826912522,,MassBay_2017_to_2022,1064.409302,47.29335785,,,,,,,,,,,,,,,,,,,,
WN184020,N01,2018-05-15 08:57:00-0400,42.41984177,-70.86466217,29.8064518,E,30.97465897,9.475746155,0.339424938,91.98568726,8.183686256,32.00213623,25.28590012,5.12475872,0.746924579,,MassBay_2017_to_2022,1179.846069,2.298734188,,,,,,,,,,,,,,,,,,,,
WN184020,N01,2018-05-15 08:57:47-0400,42.4198417663574,-70.8646621704102,29.8064517974854,E,30.9746589660645,9.47574615478516,0.339424937963486,91.9856872558594,8.18368625640869,32.0021362304688,25.2859001159668,5.12475872039795,0.746924579143524,,ToRies_Labprocessed2018_sharedSeaGlass,1179.84606933594,2.29873418807983,N01-d,2175.082220032195,2056.669697336089,5.124758720397949,39.806453704833984,8.091152921437644,431.7224197300815,433.5012192952908,1940.8031746380632,93.06190922481846,22.80459281351092,47.35116010153409,0.8123108459434487,0.0,0.0,15.095034388286637,2.238799404905357,1.405948675059261,437.22909485985485,N
WN184021,N01,2018-05-15 08:58:00-0400,42.41984177,-70.86466217,22.00400543,D,31.32093811,9.595369339,0.506457925,94.31474304,8.158230782,31.87210655,25.12025833,5.67779398,0.674435854,,MassBay_2017_to_2022,1186.862183,5.825984955,,,,,,,,,,,,,,,,,,,,
WN184022,N01,2018-05-15 09:00:00-0400,42.41999054,-70.86466217,11.20775223,10,33.53534698,10.28953648,5.476384163,108.7128906,8.156809807,31.28221703,24.21668625,8.948278427,0.970959783,,MassBay_2017_to_2022,1413.658936,57.54944992,,,,,,,,,,,,,,,,,,,,
WN184022,N01,2018-05-15 09:00:20-0400,42.4199905395508,-70.8646621704102,11.2077522277832,10,33.5353469848633,10.2895364761353,5.47638416290283,108.712890625,8.15680980682373,31.2822170257568,24.2166862487793,8.94827842712402,0.970959782600403,,ToRies_Labprocessed2018_sharedSeaGlass,1413.65893554688,57.5494499206543,N01-m,2130.028933247566,1959.526250419123,8.948278427124023,21.207752227783203,8.189541908942566,344.043748869711,345.3917315046492,1819.0215532115965,124.52991897444608,15.974740699933658,60.48442396648339,1.4697880380967867,0.0,0.0,12.66594151148561,3.018351307067394,1.9019191870395484,349.2644739572752,N
WN184022,N01,2018-05-15 09:00:20-0400,42.4199905395508,-70.8646621704102,11.2077522277832,10,33.5353469848633,10.2895364761353,5.47638416290283,108.712890625,8.15680980682373,31.2822170257568,24.2166862487793,8.94827842712402,0.970959782600403,,ToRies_Labprocessed2018_sharedSeaGlass,1413.65893554688,57.5494499206543,N01-m,2123.957786752608,1968.689754330215,8.948278427124023,21.207752227783203,8.15206942693144,378.51170329727336,379.9947333038984,1835.8238334111284,115.29072820324704,17.57516691388585,56.211327692030494,1.3482866255895474,0.0,0.0,13.218827035530762,2.7944121624011538,1.7608109750919596,384.25546568747177,N
WN184023,N01,2018-05-15 09:01:00-0400,42.41999054,-70.86450195,5.364580154,B,34.62586975,10.36973763,5.021916389,113.296402,8.171907425,31.02259254,23.76096153,10.52906132,1.190526485,,MassBay_2017_to_2022,1437.604614,276.7976685,,,,,,,,,,,,,,,,,,,,
WN184024,N01,2018-05-15 09:02:00-0400,42.41999054,-70.86450195,1.215887666,A,34.7024765,10.4057951,1.647154093,113.9820404,8.191988945,30.99409103,23.71760178,10.65412998,1.152397871,,MassBay_2017_to_2022,1527.057251,1145.195923,,,,,,,,,,,,,,,,,,,,
WN184024,N01,2018-05-15 09:02:01-0400,42.4199905395508,-70.864501953125,1.2158876657486,A,34.7024765014648,10.4057950973511,1.6471540927887,113.982040405273,8.19198894500732,30.9940910339355,23.717601776123,10.6541299819946,1.15239787101746,,ToRies_Labprocessed2018_sharedSeaGlass,1527.05725097656,1145.19592285156,N01-s,2107.014750571881,1919.9097137580104,10.649999618530272,11.220000267028809,8.212135470670946,326.518407518199,327.76972330260463,1770.425199533804,135.1333474585543,14.351066214624185,64.51440716140425,1.8145926513028936,0.0,0.0,11.984334451121716,3.288696746965208,2.0763143960484567,331.8957818872572,N
WN184034,N04,2018-05-15 09:45:00-0400,42.44384003,-70.73682404,47.62680054,E,30.73591614,9.734380722,0.365871787,93.70124817,8.248350143,32.07252884,25.38152695,4.75758028,0.705832958,,MassBay_2017_to_2022,1943.552002,1.086579084,,,,,,,,,,,,,,,,,,,,
WN184035,N04,2018-05-15 09:46:00-0400,42.44384003,-70.73682404,36.09164429,D,30.72787857,9.76110363,0.334901154,93.96917725,8.230629921,32.06163025,25.37199211,4.765217304,0.664262831,,MassBay_2017_to_2022,1714.910156,2.460998058,,,,,,,,,,,,,,,,,,,,
WN184037,N04,2018-05-15 09:48:00-0400,42.4439888,-70.73701477,24.17437553,C,30.91599655,10.05130386,0.726732671,97.55495453,8.230412483,31.92512131,25.22339821,5.138100624,0.566643834,,MassBay_2017_to_2022,1945.804688,11.69502163,,,,,,,,,,,,,,,,,,,,
WN184038,N04,2018-05-15 09:49:00-0400,42.4439888,-70.73701477,12.9949894,B,32.3172226,10.42981625,5.719278812,106.0326996,8.224495888,31.57151413,24.69459152,7.188141823,0.944780171,,MassBay_2017_to_2022,1835.045654,52.46094894,,,,,,,,,,,,,,,,,,,,
WN184039,N04,2018-05-15 09:51:00-0400,42.44416046,-70.73701477,1.671367884,A,34.27215958,9.985996246,0.828838825,108.4630356,8.236603737,30.69090462,23.50627136,10.50746059,0.991119564,,MassBay_2017_to_2022,1986.471802,395.1438904,,,,,,,,,,,,,,,,,,,,
WN184042,F22,2018-05-15 10:29:00-0400,42.48065948,-70.61800385,78.17381287,E,31.06382751,9.008170128,0.237465218,86.94029236,8.220326424,32.42253876,25.6578331,4.771251202,1.104260445,,MassBay_2017_to_2022,2073.600586,0.695472717,,,,,,,,,,,,,,,,,,,,
WN184042,F22,2018-05-15 10:29:04-0400,42.4806594848633,-70.6180038452148,78.1738128662109,E,31.0638275146484,9.00817012786865,0.237465217709541,86.9402923583984,8.22032642364502,32.4225387573242,25.6578330993652,4.77125120162964,1.10426044464111,,ToRies_Labprocessed2018_sharedSeaGlass,2073.6005859375,0.695472717285156,F22-d,2208.5021513795286,2092.8064775353714,4.771251201629639,88.17381286621094,8.077712052435068,447.4264478330408,449.278624295197,1976.9626556280425,91.96586255121257,23.87787137608008,46.84740075238382,0.7689862134794478,0.0,0.0,15.315446129276427,2.18666284661084,1.3748248097063065,453.04638003110847,N
WN184043,F22,2018-05-15 10:31:00-0400,42.48083496,-70.61816406,52.9318161,D,30.76776505,9.989671707,0.35891211,96.0771637,8.207021713,32.16443634,25.46076393,4.697918892,0.524612367,,MassBay_2017_to_2022,2092.567871,0.854051948,,,,,,,,,,,,,,,,,,,,
WN184044,F22,2018-05-15 10:33:00-0400,42.48100281,-70.61832428,28.5268116,C,30.92170334,10.55749702,1.763728857,102.6512299,8.222342491,31.83572006,25.14177704,5.236377239,0.624405742,,MassBay_2017_to_2022,2085.080078,7.215435982,,,,,,,,,,,,,,,,,,,,
WN184045,F22,2018-05-15 10:34:00-0400,42.48115921,-70.61851501,9.905058861,10,32.58429337,10.40028763,3.569424868,107.8591156,8.227976799,30.92103577,24.03943062,8.232625961,0.921043396,,MassBay_2017_to_2022,2079.415283,190.9933167,,,,,,,,,,,,,,,,,,,,
WN184045,F22,2018-05-15 10:34:32-0400,42.4811592102051,-70.6185150146484,9.90505886077881,10,32.5842933654785,10.4002876281738,3.56942486763,107.859115600586,8.22797679901123,30.9210357666016,24.0394306182861,8.23262596130371,0.921043395996094,,ToRies_Labprocessed2018_sharedSeaGlass,2079.41528320313,190.993316650391,F22-m,2104.182356541272,1937.1569076573696,8.232625961303711,19.905059814453125,8.200201989179696,329.65282116073547,330.95655941944216,1799.869750155961,121.5714415811136,15.71570064453384,59.78250433806812,1.3935417693134924,0.0,0.0,12.745886501865392,2.952537904475369,1.8564611018813384,334.49060433237617,N
WN184045,F22,2018-05-15 10:34:32-0400,42.4811592102051,-70.6185150146484,9.90505886077881,10,32.5842933654785,10.4002876281738,3.56942486763,107.859115600586,8.22797679901123,30.9210357666016,24.0394306182861,8.23262596130371,0.921043395996094,,ToRies_Labprocessed2018_sharedSeaGlass,2079.41528320313,190.993316650391,F22-m,2109.512271970803,1941.6146759180344,8.232625961303711,19.905059814453125,8.201686919559608,329.22196154081126,330.5239958002357,1803.6738537149529,122.24565410752427,15.695160062528368,59.95513999261074,1.3983146925377368,0.0,0.0,12.73241179761355,2.96891212866824,1.866756688685312,334.0534216802047,N
WN184046,F22,2018-05-15 10:35:00-0400,42.48133087,-70.61865997,1.633653045,A,33.39926147,10.06061077,0.917117298,109.0444946,8.243736267,29.82262802,22.8297863,10.51106071,1.010439396,,MassBay_2017_to_2022,2095.719971,1738.610596,,,,,,,,,,,,,,,,,,,,
WN184046,F22,2018-05-15 10:35:26-0400,42.481330871582,-70.6186599731445,1.63365304470062,A,33.3992614746094,10.0606107711792,0.917117297649384,109.044494628906,8.24373626708984,29.8226280212402,22.8297863006592,10.5110607147217,1.01043939590454,,ToRies_Labprocessed2018_sharedSeaGlass,2095.71997070313,1738.61059570313,F22-s,2036.846696396736,1881.3511056811487,10.51106071472168,11.633652687072754,8.162914519320621,363.94083898771794,365.3380826579539,1750.36544007922,114.80870503406403,16.176967274790336,55.31034846429337,1.5605052048607375,0.0,0.0,12.94171774312498,2.8116260032832714,1.7685281922397806,369.8970427623342,N
WN184051,N21,2018-05-15 11:24:00-0400,42.38832474,-70.78565979,33.71218491,E,30.91714859,9.769929886,0.32446152,94.74997711,8.244686127,31.962286,25.25757408,5.09570694,0.597424626,,MassBay_2017_to_2022,2096.537598,5.004714966,,,,,,,,,,,,,,,,,,,,
WN184052,N21,2018-05-15 11:25:00-0400,42.3884964,-70.78565979,24.88526535,D,30.94605446,9.800180435,0.563179493,95.79753876,8.221796036,31.59302139,24.91737556,5.523984909,0.667836785,,MassBay_2017_to_2022,2097.159912,17.40028381,,,,,,,,,,,,,,,,,,,,
WN184053,N21,2018-05-15 11:26:00-0400,42.38866806,-70.78565979,14.94761848,C,31.52065086,10.11955452,1.858032823,100.8263702,8.207204819,31.45946693,24.71245193,6.361208916,0.700235069,,MassBay_2017_to_2022,2073.943604,62.82536697,,,,,,,,,,,,,,,,,,,,
WN184054,N21,2018-05-15 11:27:00-0400,42.38866806,-70.78565979,8.297742844,B,32.04996109,10.30307007,1.858381033,104.4291229,8.208906174,31.34457779,24.52479362,7.122079372,0.794990659,,MassBay_2017_to_2022,2079.543945,119.8265762,,,,,,,,,,,,,,,,,,,,
WN184055,N21,2018-05-15 11:28:00-0400,42.38883591,-70.78565979,1.711984158,A,34.52494049,10.39125061,0.704809606,113.1123657,8.199852943,31.08150101,23.83774567,10.34384537,0.927278519,,MassBay_2017_to_2022,2067.14209,1778.245361,,,,,,,,,,,,,,,,,,,,
WN184061,N18,2018-05-15 11:53:00-0400,42.36650848,-70.7769928,22.85416031,E,31.22104454,9.997338295,0.731256425,98.43449402,8.277664185,31.62941933,24.91234016,5.815945625,0.627387702,,MassBay_2017_to_2022,2098.23291,19.86554337,,,,,,,,,,,,,,,,,,,,
WN184062,N18,2018-05-15 11:55:00-0400,42.36665726,-70.7769928,17.5966301,D,31.72709656,10.15067768,1.560505629,101.865799,8.24568367,31.38677406,24.61457062,6.685751438,0.700055718,,MassBay_2017_to_2022,2103.575684,50.91292572,,,,,,,,,,,,,,,,,,,,
WN184063,N18,2018-05-15 11:55:00-0400,42.36682892,-70.77684021,12.44952869,C,32.23711777,10.39616203,3.547501802,105.923645,8.237537384,31.34080887,24.49193192,7.347019196,0.836057663,,MassBay_2017_to_2022,2102.052246,78.6291275,,,,,,,,,,,,,,,,,,,,
WN184064,N18,2018-05-15 11:56:00-0400,42.36682892,-70.77684021,8.231013298,B,33.41123199,11.10270119,6.221768856,116.9227448,8.236559868,31.28178024,24.23806,8.804291725,1.151333451,,MassBay_2017_to_2022,2092.653809,116.5562134,,,,,,,,,,,,,,,,,,,,
WN184065,N18,2018-05-15 11:57:00-0400,42.36700058,-70.77684021,1.659763336,A,34.49372101,10.32513714,0.637263715,112.4456558,8.242566109,31.01598167,23.78001595,10.38409615,0.876613796,,MassBay_2017_to_2022,2087.363525,1735.094604,,,,,,,,,,,,,,,,,,,,
WN184071,N07,2018-05-15 12:35:00-0400,42.3571701,-70.7053299,49.85847855,E,30.74397659,9.739997864,0.265304029,93.70246887,8.251852036,32.11392975,25.41801071,4.723248959,0.790356815,,MassBay_2017_to_2022,2112.522949,1.735389113,,,,,,,,,,,,,,,,,,,,
WN184071,N07,2018-05-15 12:35:23-0400,42.3571701049805,-70.7053298950195,49.8584785461426,E,30.7439765930176,9.73999786376953,0.265304028987885,93.7024688720703,8.25185203552246,32.1139297485352,25.4180107116699,4.72324895858765,0.790356814861298,,ToRies_Labprocessed2018_sharedSeaGlass,2112.52294921875,1.73538911342621,N07-d,2184.710387525935,2067.836015019883,4.723248958587647,59.85847854614258,8.08935383147552,432.10315650244814,433.8930416294762,1952.536068003489,92.15768488660976,23.14224862528971,47.087842313305096,0.779462970476395,0.0,0.0,15.212396836826294,2.2071105521218395,1.386086115236513,437.5200948651779,N
WN184072,N07,2018-05-15 12:36:00-0400,42.3571701,-70.70518494,38.37249756,D,30.73741531,9.742619514,0.27121979,93.72581482,8.23559761,32.1125412,25.41687012,4.72279644,0.745819092,,MassBay_2017_to_2022,2119.195801,7.488234043,,,,,,,,,,,,,,,,,,,,
WN184073,N07,2018-05-15 12:38:00-0400,42.35734177,-70.7049942,25.79637146,C,30.76533127,10.27179527,0.689846218,99.20623016,8.23636055,31.9533844,25.26874161,4.927676678,0.530314445,,MassBay_2017_to_2022,2118.337402,31.87729836,,,,,,,,,,,,,,,,,,,,
WN184074,N07,2018-05-15 12:39:00-0400,42.35749054,-70.70483398,12.64682007,B,32.96338654,10.53880501,3.766732693,109.4029922,8.232866287,31.40102196,24.42905045,8.140299797,0.892897308,,MassBay_2017_to_2022,2117.608154,244.493042,,,,,,,,,,,,,,,,,,,,
WN184074,N07,2018-05-15 12:39:26-0400,42.3574905395508,-70.704833984375,12.6468200683594,B,32.9633865356445,10.5388050079346,3.76673269271851,109.402992248535,8.23286628723145,31.4010219573975,24.4290504455566,8.14029979705811,0.892897307872772,,ToRies_Labprocessed2018_sharedSeaGlass,2117.60815429688,244.493041992188,N07-m,2136.6149958143333,1955.4582059716708,8.140299797058105,22.64682006835937,8.22451510104193,311.8847267227553,313.1196864395628,1809.9969681663465,130.587132947118,14.874094766591066,63.97502940838312,1.4749099885231418,0.0,0.0,12.32922267369293,3.161758584050912,1.990420163013113,316.4412449270929,N
WN184075,N07,2018-05-15 12:40:00-0400,42.35749054,-70.70467377,1.735193372,A,34.92809677,10.33204937,0.53543216,113.7468491,8.239190102,31.03002548,23.70796204,10.8746748,0.859329402,,MassBay_2017_to_2022,2120.474365,1997.950439,,,,,,,,,,,,,,,,,,,,
WN184075,N07,2018-05-15 12:40:21-0400,42.3574905395508,-70.7046737670898,1.73519337177277,A,34.9280967712402,10.332049369812,0.535432159900665,113.746849060059,8.23919010162354,31.0300254821777,23.7079620361328,10.8746747970581,0.859329402446747,,ToRies_Labprocessed2018_sharedSeaGlass,2120.47436523438,1997.95043945313,N07-s,2119.421619264506,1932.1273119009147,10.874674797058104,11.735193252563477,8.206972202598234,333.46610083751415,334.7403290123817,1781.86765607079,135.71387290817745,14.545755838430178,64.29870548186979,1.8339413647490388,0.0,0.0,12.01304026166312,3.30212706534681,2.085870712011052,339.0183806226049,N
WN18407E,F15,2018-05-15 13:13:00-0400,42.31616592,-70.72716522,37.32783127,E,30.78616333,9.863490105,0.49010253,95.15634155,8.26294899,32.03792572,25.34323883,4.858743191,0.737890661,,MassBay_2017_to_2022,2107.266113,9.547604561,,,,,,,,,,,,,,,,,,,,
WN18407F,F15,2018-05-15 13:14:00-0400,42.31633759,-70.72701263,27.09049797,D,30.84099388,9.975517273,0.454608113,96.48918152,8.252131462,31.98983765,25.29202843,4.979493141,0.56624788,,MassBay_2017_to_2022,2114.389404,33.76309967,,,,,,,,,,,,,,,,,,,,
WN184080,F15,2018-05-15 13:15:00-0400,42.31650925,-70.7268219,19.14021301,20,31.2525444,10.20140648,1.022520185,100.4102249,8.24352169,31.6970005,24.96950912,5.783457756,0.571011841,,MassBay_2017_to_2022,2113.938965,98.13360596,,,,,,,,,,,,,,,,,,,,
WN184081,F15,2018-05-15 13:16:00-0400,42.31665802,-70.72679138,11.54140472,10,33.3678894,10.5081892,3.263893843,110.718811,8.232580185,31.19313622,24.1614666,8.852285385,0.876464486,,MassBay_2017_to_2022,2120.311523,315.6733093,,,,,,,,,,,,,,,,,,,,
WN184082,F15,2018-05-15 13:17:00-0400,42.3168335,-70.72667694,1.72939086,A,34.86988068,10.16703701,0.574259996,112.0252914,8.242806435,30.91060638,23.60242653,10.94820404,0.818034589,,MassBay_2017_to_2022,2117.108643,2003.376465,,,,,,,,,,,,,,,,,,,,
WN184092,F10,2018-05-15 13:54:00-0400,42.24283981,-70.63648987,30.71178818,E,31.09276962,9.743688583,0.492538512,94.96687317,8.269774437,31.96883583,25.24006271,5.299858093,0.594133973,,MassBay_2017_to_2022,2620.851807,13.44771385,,,,,,,,,,,,,,,,,,,,
WN184093,F10,2018-05-15 13:55:00-0400,42.24299622,-70.63633728,25.21314621,D,31.13562012,9.763780594,0.790761948,95.34986877,8.252667427,31.93318558,25.20151901,5.391117096,0.607037485,,MassBay_2017_to_2022,2642.565918,31.03856277,,,,,,,,,,,,,,,,,,,,
WN184094,F10,2018-05-15 13:56:00-0400,42.24333954,-70.63618469,15.21745205,C,31.56591225,9.955827713,3.436146498,98.86917877,8.245904922,31.69978714,24.92713547,6.156239986,0.809023023,,MassBay_2017_to_2022,1234.06665,54.4886055,,,,,,,,,,,,,,,,,,,,
WN184095,F10,2018-05-15 13:57:00-0400,42.2435112,-70.63599396,7.850946903,B,33.52586746,10.39124584,2.294058323,109.749527,8.230352402,31.28907204,24.22462845,8.931001663,0.88863337,,MassBay_2017_to_2022,1110.047485,195.7326355,,,,,,,,,,,,,,,,,,,,
WN184096,F10,2018-05-15 13:58:00-0400,42.24365997,-70.63565826,1.804820776,A,34.95292664,10.28144169,0.837630093,112.9199982,8.236413956,31.18556213,23.85536766,10.72044754,0.82885021,,MassBay_2017_to_2022,2538.268799,2399.180908,,,,,,,,,,,,,,,,,,,,
WN1840A0,F06,2018-05-15 14:34:00-0400,42.17167282,-70.57601166,33.28271866,E,30.9109745,9.914679527,0.542648435,95.93133545,8.265314102,32.07724762,25.36248207,4.968910694,0.663976789,,MassBay_2017_to_2022,1752.6521,12.92889881,,,,,,,,,,,,,,,,,,,,
